proteina,GO_term,Term_Name_Clean
EEF2K,GO:0030055,Cell-Substrate Junction
TIAM1,GO:0030055,Cell-Substrate Junction
MRAS,GO:0030055,Cell-Substrate Junction
NRTN,GO:0030055,Cell-Substrate Junction
GFRA1,GO:0030055,Cell-Substrate Junction
NRAS,GO:0030055,Cell-Substrate Junction
EMD,GO:0030055,Cell-Substrate Junction
RHAG,GO:0030055,Cell-Substrate Junction
PRKD3,GO:0030055,Cell-Substrate Junction
PRKD1,GO:0030055,Cell-Substrate Junction
PRKD2,GO:0030055,Cell-Substrate Junction
RPS6KA1,GO:0030055,Cell-Substrate Junction
ACTN1,GO:0030055,Cell-Substrate Junction
FOXP2,GO:0030055,Cell-Substrate Junction
CPX-2490,GO:0030055,Cell-Substrate Junction
CPX-2579,GO:0030055,Cell-Substrate Junction
CPX-2580,GO:0030055,Cell-Substrate Junction
CPX-2583,GO:0030055,Cell-Substrate Junction
CPX-2586,GO:0030055,Cell-Substrate Junction
CPX-2592,GO:0030055,Cell-Substrate Junction
CPX-2663,GO:0030055,Cell-Substrate Junction
CPX-2668,GO:0030055,Cell-Substrate Junction
CNKSR2,GO:0030055,Cell-Substrate Junction
RALA,GO:0030055,Cell-Substrate Junction
LIMK1,GO:0030055,Cell-Substrate Junction
ACTA1,GO:0030055,Cell-Substrate Junction
ELP1,GO:0030055,Cell-Substrate Junction
MAP3K20,GO:0030055,Cell-Substrate Junction
CLCN6,GO:0030055,Cell-Substrate Junction
CAMK1,GO:0030055,Cell-Substrate Junction
CAMK4,GO:0030055,Cell-Substrate Junction
TXK,GO:0030055,Cell-Substrate Junction
ANK3,GO:0030055,Cell-Substrate Junction
NPHS1,GO:0030055,Cell-Substrate Junction
EPHA3,GO:0030055,Cell-Substrate Junction
ANO1,GO:0030055,Cell-Substrate Junction
LAMP2,GO:0030055,Cell-Substrate Junction
FERMT3,GO:0030055,Cell-Substrate Junction
MYO1F,GO:0030055,Cell-Substrate Junction
PFN1,GO:0030055,Cell-Substrate Junction
PACS2,GO:0030055,Cell-Substrate Junction
VAPB,GO:0030055,Cell-Substrate Junction
MYL9,GO:0030055,Cell-Substrate Junction
AQP2,GO:0030055,Cell-Substrate Junction
NEUROD1,GO:0030055,Cell-Substrate Junction
CPX-9,GO:0030055,Cell-Substrate Junction
CPX-8323,GO:0030055,Cell-Substrate Junction
CPX-8342,GO:0030055,Cell-Substrate Junction
RBMX,GO:0030055,Cell-Substrate Junction
HNRNPH2,GO:0030055,Cell-Substrate Junction
KIF5C,GO:0030055,Cell-Substrate Junction
KIF1B,GO:0030055,Cell-Substrate Junction
MYL1,GO:0030055,Cell-Substrate Junction
OLIG2,GO:0030055,Cell-Substrate Junction
DMBT1,GO:0030055,Cell-Substrate Junction
PGAM1,GO:0030055,Cell-Substrate Junction
GK,GO:0030055,Cell-Substrate Junction
KIAA1549,GO:0030055,Cell-Substrate Junction
ALDOA,GO:0030055,Cell-Substrate Junction
PCNT,GO:0030055,Cell-Substrate Junction
PLAGL1,GO:0030055,Cell-Substrate Junction
MIB1,GO:0030055,Cell-Substrate Junction
HFE,GO:0030055,Cell-Substrate Junction
LFNG,GO:0030055,Cell-Substrate Junction
CTNND2,GO:0030055,Cell-Substrate Junction
OPA1,GO:0030055,Cell-Substrate Junction
ACTC1,GO:0030055,Cell-Substrate Junction
AGGF1,GO:0030055,Cell-Substrate Junction
ACTG2,GO:0030055,Cell-Substrate Junction
PIEZO1,GO:0030055,Cell-Substrate Junction
TRPM6,GO:0030055,Cell-Substrate Junction
STIM1,GO:0030055,Cell-Substrate Junction
TBC1D4,GO:0030055,Cell-Substrate Junction
CCDC88A,GO:0030055,Cell-Substrate Junction
KLF1,GO:0030055,Cell-Substrate Junction
PDX1,GO:0030055,Cell-Substrate Junction
CPX-4469,GO:0030055,Cell-Substrate Junction
CPX-4503,GO:0030055,Cell-Substrate Junction
CAMTA1,GO:0030055,Cell-Substrate Junction
MYH10,GO:0030055,Cell-Substrate Junction
HTRA1,GO:0030055,Cell-Substrate Junction
CPX-1804,GO:0030055,Cell-Substrate Junction
SOX3,GO:0030055,Cell-Substrate Junction
DCLK1,GO:0030055,Cell-Substrate Junction
ERC1,GO:0030055,Cell-Substrate Junction
MBD5,GO:0030055,Cell-Substrate Junction
ELMO2,GO:0030055,Cell-Substrate Junction
CRIPT,GO:0030055,Cell-Substrate Junction
FAT4,GO:0030055,Cell-Substrate Junction
IQSEC1,GO:0030055,Cell-Substrate Junction
MYO5A,GO:0030055,Cell-Substrate Junction
CPX-6272,GO:0030055,Cell-Substrate Junction
TBX18,GO:0030055,Cell-Substrate Junction
RAB27A,GO:0030055,Cell-Substrate Junction
PRKCI,GO:0030055,Cell-Substrate Junction
WDR45,GO:0030055,Cell-Substrate Junction
DNAL4,GO:0030055,Cell-Substrate Junction
KIDINS220,GO:0030055,Cell-Substrate Junction
MYLK,GO:0030055,Cell-Substrate Junction
NHS,GO:0030055,Cell-Substrate Junction
DCLK2,GO:0030055,Cell-Substrate Junction
PLS1,GO:0030055,Cell-Substrate Junction
TWF1,GO:0030055,Cell-Substrate Junction
ARF1,GO:0030055,Cell-Substrate Junction
MYH14,GO:0030055,Cell-Substrate Junction
DAPK2,GO:0030055,Cell-Substrate Junction
IL31RA,GO:0030055,Cell-Substrate Junction
WASF1,GO:0030055,Cell-Substrate Junction
KANK1,GO:0030055,Cell-Substrate Junction
ADAM9,GO:0030055,Cell-Substrate Junction
LRBA,GO:0030055,Cell-Substrate Junction
UBAP2,GO:0030055,Cell-Substrate Junction
PALLD,GO:0030055,Cell-Substrate Junction
CHN1,GO:0030055,Cell-Substrate Junction
EPHB6,GO:0030055,Cell-Substrate Junction
MYO9B,GO:0030055,Cell-Substrate Junction
WNK2,GO:0030055,Cell-Substrate Junction
IRF6,GO:0030055,Cell-Substrate Junction
CPX-2643,GO:0030055,Cell-Substrate Junction
MYO1E,GO:0030055,Cell-Substrate Junction
STK33,GO:0030055,Cell-Substrate Junction
NEXN,GO:0030055,Cell-Substrate Junction
TPM2,GO:0030055,Cell-Substrate Junction
MYH2,GO:0030055,Cell-Substrate Junction
NEB,GO:0030055,Cell-Substrate Junction
MYH3,GO:0030055,Cell-Substrate Junction
MSRB3,GO:0030055,Cell-Substrate Junction
SNCA,GO:0030055,Cell-Substrate Junction
MARK1,GO:0030055,Cell-Substrate Junction
RPS27,GO:0030055,Cell-Substrate Junction
ADGRG1,GO:0030055,Cell-Substrate Junction
DLX5,GO:0030055,Cell-Substrate Junction
CPX-445,GO:0030055,Cell-Substrate Junction
ZNF699,GO:0030055,Cell-Substrate Junction
DNAAF4,GO:0005634,Nucleus
RXRG,GO:0005634,Nucleus
CPX-652,GO:0005634,Nucleus
CPX-716,GO:0005634,Nucleus
CPX-871,GO:0005634,Nucleus
RARG,GO:0005634,Nucleus
TRIM32,GO:0005634,Nucleus
DNAJA1,GO:0005634,Nucleus
NTHL1,GO:0005634,Nucleus
SETX,GO:0005634,Nucleus
CPX-484,GO:0005634,Nucleus
CPX-8175,GO:0005634,Nucleus
SPRTN,GO:0005634,Nucleus
CPX-3301,GO:0005634,Nucleus
CPX-2358,GO:0005634,Nucleus
NHEJ1,GO:0005634,Nucleus
POLI,GO:0005634,Nucleus
WNT3,GO:0005634,Nucleus
PIN1,GO:0005634,Nucleus
MAPRE2,GO:0005634,Nucleus
PHF6,GO:0005634,Nucleus
UBQLN4,GO:0005634,Nucleus
CHCHD10,GO:0005634,Nucleus
CPX-2338,GO:0005634,Nucleus
CPX-2342,GO:0005634,Nucleus
CPX-2870,GO:0005634,Nucleus
CPX-7341,GO:0005634,Nucleus
CPX-8169,GO:0005634,Nucleus
CPX-2735,GO:0005634,Nucleus
CPX-2740,GO:0005634,Nucleus
CPX-2749,GO:0005634,Nucleus
CPX-2750,GO:0005634,Nucleus
CPX-2752,GO:0005634,Nucleus
SBDS,GO:0005634,Nucleus
IRAK3,GO:0005634,Nucleus
CPX-8738,GO:0005634,Nucleus
CPX-5621,GO:0005634,Nucleus
CPX-6461,GO:0005634,Nucleus
HERC2,GO:0005634,Nucleus
KMT2E,GO:0005634,Nucleus
TBL1Y,GO:0005634,Nucleus
PHF21A,GO:0005634,Nucleus
WAC,GO:0005634,Nucleus
SYVN1,GO:0005634,Nucleus
CYLD,GO:0005634,Nucleus
MAP2K6,GO:0005634,Nucleus
CDC6,GO:0005634,Nucleus
HDAC10,GO:0005634,Nucleus
CPX-1949,GO:0005634,Nucleus
WDR37,GO:0005634,Nucleus
PHF23,GO:0005634,Nucleus
CPX-6270,GO:0005634,Nucleus
MAP3K7,GO:0005634,Nucleus
NR5A1,GO:0005634,Nucleus
CITED2,GO:0005634,Nucleus
SIRT5,GO:0005634,Nucleus
PLOD1,GO:0005634,Nucleus
PLOD3,GO:0005634,Nucleus
CPX-3481,GO:0005634,Nucleus
CPX-994,GO:0005634,Nucleus
PIWIL1,GO:0005634,Nucleus
PRDM5,GO:0005634,Nucleus
POGZ,GO:0005634,Nucleus
UHRF2,GO:0005634,Nucleus
ZNF462,GO:0005634,Nucleus
PLOD2,GO:0005634,Nucleus
GFI1,GO:0005634,Nucleus
RERE,GO:0005634,Nucleus
PRMT7,GO:0005634,Nucleus
GFI1B,GO:0005634,Nucleus
CUX1,GO:0005634,Nucleus
ZNF644,GO:0005634,Nucleus
MSX1,GO:0005634,Nucleus
TET3,GO:0005634,Nucleus
UHRF1,GO:0005634,Nucleus
CPX-3222,GO:0005634,Nucleus
OTUD5,GO:0005634,Nucleus
CPX-4426,GO:0005634,Nucleus
CPX-6148,GO:0005634,Nucleus
OTUD6B,GO:0005634,Nucleus
CPX-979,GO:0005634,Nucleus
CPX-985,GO:0005634,Nucleus
USP16,GO:0005634,Nucleus
CPX-2087,GO:0005634,Nucleus
FAN1,GO:0005634,Nucleus
USP8,GO:0005634,Nucleus
DCLRE1B,GO:0005634,Nucleus
CPX-4747,GO:0005634,Nucleus
PDPK1,GO:0005634,Nucleus
TAP1,GO:0005634,Nucleus
NEK2,GO:0005634,Nucleus
RC3H1,GO:0005634,Nucleus
SEC63,GO:0005634,Nucleus
CTSA,GO:0005634,Nucleus
TAP2,GO:0005634,Nucleus
HLA-C,GO:0005634,Nucleus
MBTPS2,GO:0005634,Nucleus
DNAJC3,GO:0005634,Nucleus
HYOU1,GO:0005634,Nucleus
VRK1,GO:0005634,Nucleus
KIF23,GO:0005634,Nucleus
SIX3,GO:0005634,Nucleus
KIF11,GO:0005634,Nucleus
DBF4,GO:0005634,Nucleus
ANLN,GO:0005634,Nucleus
MELK,GO:0005634,Nucleus
BUB1,GO:0005634,Nucleus
DONSON,GO:0005634,Nucleus
SLC25A42,GO:0005634,Nucleus
CENPF,GO:0005634,Nucleus
CPX-7113,GO:0005634,Nucleus
CPX-5646,GO:0005634,Nucleus
RACGAP1,GO:0005634,Nucleus
CDK3,GO:0005634,Nucleus
PBK,GO:0005634,Nucleus
EVI5,GO:0005634,Nucleus
FAM83D,GO:0005634,Nucleus
CXCR2,GO:0005634,Nucleus
IPO8,GO:0005634,Nucleus
CDK17,GO:0005634,Nucleus
CDK16,GO:0005634,Nucleus
STK4,GO:0005634,Nucleus
KIF4A,GO:0005634,Nucleus
PADI4,GO:0005634,Nucleus
CDK11A,GO:0005634,Nucleus
CDK18,GO:0005634,Nucleus
FGFR4,GO:0005634,Nucleus
NISCH,GO:0005634,Nucleus
BMPR1B,GO:0005634,Nucleus
WNT7A,GO:0005634,Nucleus
IHH,GO:0005634,Nucleus
PTHLH,GO:0005634,Nucleus
TAB2,GO:0005634,Nucleus
CD79A,GO:0005634,Nucleus
STK38,GO:0005634,Nucleus
HASPIN,GO:0005634,Nucleus
ZFP36L2,GO:0005634,Nucleus
HIPK3,GO:0005634,Nucleus
KIF14,GO:0005634,Nucleus
SRPK1,GO:0005634,Nucleus
CPX-6018,GO:0005634,Nucleus
CPX-6037,GO:0005634,Nucleus
MINK1,GO:0005634,Nucleus
BAZ2B,GO:0005634,Nucleus
TAB1,GO:0005634,Nucleus
GSC,GO:0005634,Nucleus
GDF11,GO:0005634,Nucleus
IL37,GO:0005634,Nucleus
SMAD6,GO:0005634,Nucleus
TAL1,GO:0005634,Nucleus
CPX-144,GO:0005634,Nucleus
LEMD3,GO:0005634,Nucleus
CPX-2227,GO:0005634,Nucleus
TGIF1,GO:0005634,Nucleus
HIVEP2,GO:0005634,Nucleus
BMPR1A,GO:0005634,Nucleus
FOXO4,GO:0005634,Nucleus
GDF5,GO:0005634,Nucleus
ZIC2,GO:0005634,Nucleus
SKI,GO:0005634,Nucleus
HIPK2,GO:0005634,Nucleus
LTBP1,GO:0005634,Nucleus
TCF12,GO:0005634,Nucleus
GDF2,GO:0005634,Nucleus
TRIM8,GO:0005634,Nucleus
MSX2,GO:0005634,Nucleus
CLEC7A,GO:0005634,Nucleus
HAVCR2,GO:0005634,Nucleus
ICOS,GO:0005634,Nucleus
PDCD1,GO:0005634,Nucleus
PAX7,GO:0005634,Nucleus
TNFRSF4,GO:0005634,Nucleus
CPX-506,GO:0005634,Nucleus
CPX-512,GO:0005634,Nucleus
CSK,GO:0005634,Nucleus
FZD2,GO:0005634,Nucleus
CPX-6015,GO:0005634,Nucleus
CIDEA,GO:0005634,Nucleus
SAMD9L,GO:0005634,Nucleus
ZC3H12A,GO:0005634,Nucleus
BLNK,GO:0005634,Nucleus
CPX-627,GO:0005634,Nucleus
CPX-742,GO:0005634,Nucleus
MBD4,GO:0005634,Nucleus
IL1RN,GO:0005634,Nucleus
CD27,GO:0005634,Nucleus
TLR8,GO:0005634,Nucleus
IL17RA,GO:0005634,Nucleus
CPX-383,GO:0005634,Nucleus
CD40LG,GO:0005634,Nucleus
CSF3R,GO:0005634,Nucleus
IRF5,GO:0005634,Nucleus
CPX-6011,GO:0005634,Nucleus
CPX-6012,GO:0005634,Nucleus
CPX-6013,GO:0005634,Nucleus
CPX-6014,GO:0005634,Nucleus
ADGRE2,GO:0005634,Nucleus
CPX-6050,GO:0005634,Nucleus
LTA,GO:0005634,Nucleus
CPX-382,GO:0005634,Nucleus
MAP3K8,GO:0005634,Nucleus
COX6A2,GO:0005634,Nucleus
GDF15,GO:0005634,Nucleus
IL36RN,GO:0005634,Nucleus
CPX-8422,GO:0005634,Nucleus
CPX-8467,GO:0005634,Nucleus
TNFAIP3,GO:0005634,Nucleus
AIRE,GO:0005634,Nucleus
TLX1,GO:0005634,Nucleus
CPX-2461,GO:0005634,Nucleus
PAX3,GO:0005634,Nucleus
MACROD1,GO:0005634,Nucleus
CPX-6642,GO:0005634,Nucleus
NR2F1,GO:0005634,Nucleus
NRIP1,GO:0005634,Nucleus
CPX-1877,GO:0005634,Nucleus
POU2F1,GO:0005634,Nucleus
CUEDC2,GO:0005634,Nucleus
NR0B1,GO:0005634,Nucleus
TRPS1,GO:0005634,Nucleus
ESRRA,GO:0005634,Nucleus
FOXC1,GO:0005634,Nucleus
MKNK2,GO:0005634,Nucleus
FOXF1,GO:0005634,Nucleus
TP63,GO:0005634,Nucleus
GHR,GO:0005634,Nucleus
TRIP13,GO:0005634,Nucleus
CPX-6529,GO:0005634,Nucleus
CPX-6589,GO:0005634,Nucleus
CPX-7010,GO:0005634,Nucleus
CPX-7067,GO:0005634,Nucleus
CPX-912,GO:0005634,Nucleus
CPX-3290,GO:0005634,Nucleus
CPX-381,GO:0005634,Nucleus
KLF15,GO:0005634,Nucleus
HOXB1,GO:0005634,Nucleus
GPC3,GO:0005634,Nucleus
CPX-6503,GO:0005634,Nucleus
RIPK2,GO:0005634,Nucleus
GAB1,GO:0005634,Nucleus
CASP10,GO:0005634,Nucleus
FMN2,GO:0005634,Nucleus
CPX-3905,GO:0005634,Nucleus
GSDME,GO:0005634,Nucleus
CARD9,GO:0005634,Nucleus
TP73,GO:0005634,Nucleus
CASP14,GO:0005634,Nucleus
MALT1,GO:0005634,Nucleus
BCL10,GO:0005634,Nucleus
RUNX1T1,GO:0005634,Nucleus
EPX,GO:0005634,Nucleus
PADI3,GO:0005634,Nucleus
ANG,GO:0005634,Nucleus
IL17F,GO:0005634,Nucleus
ETV1,GO:0005634,Nucleus
CDH3,GO:0005634,Nucleus
CDH15,GO:0005634,Nucleus
CTHRC1,GO:0005634,Nucleus
DDR1,GO:0005634,Nucleus
THPO,GO:0005634,Nucleus
SOS2,GO:0005634,Nucleus
LEMD2,GO:0005634,Nucleus
MAP2K7,GO:0005634,Nucleus
YES1,GO:0005634,Nucleus
MAP2K5,GO:0005634,Nucleus
ERF,GO:0005634,Nucleus
DUSP6,GO:0005634,Nucleus
SPRY2,GO:0005634,Nucleus
RPS6KA2,GO:0005634,Nucleus
CPX-8836,GO:0005634,Nucleus
MAP3K2,GO:0005634,Nucleus
MEF2A,GO:0005634,Nucleus
KIF22,GO:0005634,Nucleus
MAP3K10,GO:0005634,Nucleus
PPM1D,GO:0005634,Nucleus
CDON,GO:0005634,Nucleus
PLK4,GO:0005634,Nucleus
SETBP1,GO:0005634,Nucleus
ZPR1,GO:0005634,Nucleus
KRT17,GO:0005634,Nucleus
EML4,GO:0005634,Nucleus
TNK2,GO:0005634,Nucleus
MSLN,GO:0005634,Nucleus
SH3KBP1,GO:0005634,Nucleus
ITK,GO:0005634,Nucleus
ABL2,GO:0005634,Nucleus
BCL3,GO:0005634,Nucleus
CD79B,GO:0005634,Nucleus
LAT2,GO:0005634,Nucleus
SH3BP2,GO:0005634,Nucleus
FYB1,GO:0005634,Nucleus
OSMR,GO:0005634,Nucleus
INSRR,GO:0005634,Nucleus
TACSTD2,GO:0005634,Nucleus
WDR11,GO:0005634,Nucleus
HOXA9,GO:0005634,Nucleus
SH2B3,GO:0005634,Nucleus
CR2,GO:0005634,Nucleus
MPL,GO:0005634,Nucleus
PAK5,GO:0005634,Nucleus
RHOH,GO:0005634,Nucleus
POU2AF1,GO:0005634,Nucleus
TCL1A,GO:0005634,Nucleus
PAK6,GO:0005634,Nucleus
RAG2,GO:0005634,Nucleus
MAPK8IP3,GO:0005634,Nucleus
AICDA,GO:0005634,Nucleus
TNFRSF13C,GO:0005634,Nucleus
DOCK2,GO:0005634,Nucleus
SPG11,GO:0005634,Nucleus
KIF20A,GO:0005634,Nucleus
COA6,GO:0005634,Nucleus
RORA,GO:0005634,Nucleus
DBR1,GO:0005634,Nucleus
CPX-6404,GO:0005634,Nucleus
UPF3B,GO:0005634,Nucleus
HSPB8,GO:0005634,Nucleus
CPX-476,GO:0005634,Nucleus
CPX-591,GO:0005634,Nucleus
CPX-592,GO:0005634,Nucleus
CPX-593,GO:0005634,Nucleus
CPX-600,GO:0005634,Nucleus
CPX-6411,GO:0005634,Nucleus
HNRNPDL,GO:0005634,Nucleus
CPX-2698,GO:0005634,Nucleus
TMEM127,GO:0005634,Nucleus
ETV6,GO:0005634,Nucleus
KNSTRN,GO:0005634,Nucleus
TAOK1,GO:0005634,Nucleus
PKMYT1,GO:0005634,Nucleus
SGO1,GO:0005634,Nucleus
PLK2,GO:0005634,Nucleus
POC1A,GO:0005634,Nucleus
AURKC,GO:0005634,Nucleus
CKAP2L,GO:0005634,Nucleus
KIF15,GO:0005634,Nucleus
CPX-5644,GO:0005634,Nucleus
SLX4IP,GO:0005634,Nucleus
CEP63,GO:0005634,Nucleus
CDC14A,GO:0005634,Nucleus
ASPM,GO:0005634,Nucleus
CEP55,GO:0005634,Nucleus
MASTL,GO:0005634,Nucleus
CEP78,GO:0005634,Nucleus
KIF2A,GO:0005634,Nucleus
CPX-85,GO:0005634,Nucleus
CDK11B,GO:0005634,Nucleus
FHIT,GO:0005634,Nucleus
HOXA11,GO:0005634,Nucleus
MED12L,GO:0005634,Nucleus
PLVAP,GO:0005634,Nucleus
CDK19,GO:0005634,Nucleus
ZFPM2,GO:0005634,Nucleus
ZNF423,GO:0005634,Nucleus
CBFA2T3,GO:0005634,Nucleus
BCR,GO:0005634,Nucleus
MN1,GO:0005634,Nucleus
ARNT2,GO:0005634,Nucleus
TRIM27,GO:0005634,Nucleus
CPX-745,GO:0005634,Nucleus
POLK,GO:0005634,Nucleus
MSH4,GO:0005634,Nucleus
POLQ,GO:0005634,Nucleus
CPX-2186,GO:0005634,Nucleus
RNASEH1,GO:0005634,Nucleus
MEIOB,GO:0005634,Nucleus
SUMO4,GO:0005634,Nucleus
ATR,GO:0005634,Nucleus
MLH3,GO:0005634,Nucleus
RTEL1,GO:0005634,Nucleus
RFWD3,GO:0005634,Nucleus
POLH,GO:0005634,Nucleus
MSH5,GO:0005634,Nucleus
ALG2,GO:0005634,Nucleus
CPX-618,GO:0005634,Nucleus
CPX-6201,GO:0005634,Nucleus
PRIMPOL,GO:0005634,Nucleus
JAZF1,GO:0005634,Nucleus
WNT10B,GO:0005634,Nucleus
NR2F2,GO:0005634,Nucleus
EN2,GO:0005634,Nucleus
DMRT1,GO:0005634,Nucleus
FRG1,GO:0005634,Nucleus
ANKLE2,GO:0005634,Nucleus
DUX4,GO:0005634,Nucleus
TICAM1,GO:0005634,Nucleus
EDAR,GO:0005634,Nucleus
CARD10,GO:0005634,Nucleus
MAP3K14,GO:0005634,Nucleus
CARD14,GO:0005634,Nucleus
ZMYM3,GO:0005634,Nucleus
LRIF1,GO:0005634,Nucleus
AHDC1,GO:0005634,Nucleus
PRDM6,GO:0005634,Nucleus
PRKRA,GO:0005634,Nucleus
WNT4,GO:0005634,Nucleus
FRZB,GO:0005634,Nucleus
WNT2B,GO:0005634,Nucleus
CPX-6196,GO:0005634,Nucleus
DEAF1,GO:0005634,Nucleus
TWIST2,GO:0005634,Nucleus
CHD5,GO:0005634,Nucleus
GATAD1,GO:0005634,Nucleus
ZNF687,GO:0005634,Nucleus
ZBTB7A,GO:0005634,Nucleus
ZNF521,GO:0005634,Nucleus
NKX3-2,GO:0005634,Nucleus
SOX6,GO:0005634,Nucleus
SATB1,GO:0005634,Nucleus
RCOR3,GO:0005634,Nucleus
PARP14,GO:0005634,Nucleus
ZMYM2,GO:0005634,Nucleus
FOXP1,GO:0005634,Nucleus
CPX-2471,GO:0005634,Nucleus
CPX-2473,GO:0005634,Nucleus
CPX-2482,GO:0005634,Nucleus
CPX-2484,GO:0005634,Nucleus
CPX-2485,GO:0005634,Nucleus
CPX-2487,GO:0005634,Nucleus
CPX-7093,GO:0005634,Nucleus
USP18,GO:0005634,Nucleus
WDR62,GO:0005634,Nucleus
PIM1,GO:0005634,Nucleus
RORB,GO:0005634,Nucleus
IGFBP7,GO:0005634,Nucleus
CPX-2394,GO:0005634,Nucleus
CPX-6031,GO:0005634,Nucleus
NSUN2,GO:0005634,Nucleus
AFF4,GO:0005634,Nucleus
CHD2,GO:0005634,Nucleus
MAPK15,GO:0005634,Nucleus
GDF3,GO:0005634,Nucleus
CPX-2876,GO:0005634,Nucleus
CPX-2877,GO:0005634,Nucleus
A2ML1,GO:0005634,Nucleus
SHOC2,GO:0005634,Nucleus
IRS4,GO:0005634,Nucleus
LIFR,GO:0005634,Nucleus
TLK1,GO:0005634,Nucleus
FOXR1,GO:0005634,Nucleus
USP9Y,GO:0005634,Nucleus
PLK3,GO:0005634,Nucleus
WIPI2,GO:0005634,Nucleus
RUBCN,GO:0005634,Nucleus
ULK3,GO:0005634,Nucleus
TCOF1,GO:0005634,Nucleus
CPX-369,GO:0005634,Nucleus
TRAIP,GO:0005634,Nucleus
HMGB3,GO:0005634,Nucleus
IRGM,GO:0005634,Nucleus
HACE1,GO:0005634,Nucleus
HIP1,GO:0005634,Nucleus
DDX3Y,GO:0005634,Nucleus
PARP9,GO:0005634,Nucleus
MORC2,GO:0005634,Nucleus
SARM1,GO:0005634,Nucleus
CDK15,GO:0005634,Nucleus
RNF213,GO:0005634,Nucleus
SP110,GO:0005634,Nucleus
ZNFX1,GO:0005634,Nucleus
SAMD9,GO:0005634,Nucleus
TNFRSF17,GO:0005634,Nucleus
TNFRSF13B,GO:0005634,Nucleus
TNFSF4,GO:0005634,Nucleus
PORCN,GO:0005634,Nucleus
FAM83H,GO:0005634,Nucleus
LYL1,GO:0005634,Nucleus
CCDC6,GO:0005634,Nucleus
CRTC1,GO:0005634,Nucleus
TMEM63C,GO:0005634,Nucleus
NUAK1,GO:0005634,Nucleus
CPX-364,GO:0005634,Nucleus
CPX-379,GO:0005634,Nucleus
CDK14,GO:0005634,Nucleus
DDR2,GO:0005634,Nucleus
HJV,GO:0005634,Nucleus
CPX-6661,GO:0005634,Nucleus
FGFR1OP2,GO:0005634,Nucleus
MAFA,GO:0005634,Nucleus
IL11RA,GO:0005634,Nucleus
MICB,GO:0005634,Nucleus
FER,GO:0005634,Nucleus
LGR4,GO:0005634,Nucleus
GREM1,GO:0005634,Nucleus
SNAP29,GO:0005634,Nucleus
PIM2,GO:0005634,Nucleus
ARL11,GO:0005634,Nucleus
LMO1,GO:0005634,Nucleus
MLF1,GO:0005634,Nucleus
LTK,GO:0005634,Nucleus
RAPGEF2,GO:0005634,Nucleus
RIT1,GO:0005634,Nucleus
RIOK3,GO:0005634,Nucleus
MAP4K4,GO:0005634,Nucleus
FZD6,GO:0005634,Nucleus
CTDP1,GO:0005634,Nucleus
CPX-6180,GO:0005634,Nucleus
TRAF3IP2,GO:0005634,Nucleus
SASH1,GO:0005634,Nucleus
TSPAN12,GO:0005634,Nucleus
UNC93B1,GO:0005634,Nucleus
PUF60,GO:0005634,Nucleus
RIOK1,GO:0005634,Nucleus
STK3,GO:0005634,Nucleus
DDX41,GO:0005634,Nucleus
NKAP,GO:0005634,Nucleus
CRLF1,GO:0005634,Nucleus
TGM2,GO:0005634,Nucleus
ARFGEF1,GO:0005634,Nucleus
MACF1,GO:0005634,Nucleus
MAP4K2,GO:0005634,Nucleus
CPX-6367,GO:0005634,Nucleus
MYORG,GO:0005634,Nucleus
CPX-2827,GO:0005634,Nucleus
MAP3K12,GO:0005634,Nucleus
MAP3K13,GO:0005634,Nucleus
RNF216,GO:0005634,Nucleus
WBP11,GO:0005634,Nucleus
OXSR1,GO:0005634,Nucleus
WDCP,GO:0005634,Nucleus
GALNT12,GO:0005634,Nucleus
CLDN9,GO:0005634,Nucleus
DYRK1B,GO:0005634,Nucleus
FIBP,GO:0005634,Nucleus
NFIA,GO:0005634,Nucleus
NEK10,GO:0005634,Nucleus
ELF4,GO:0005634,Nucleus
TREX1,GO:0005634,Nucleus
ZNF711,GO:0005634,Nucleus
HUNK,GO:0005634,Nucleus
ULK4,GO:0005634,Nucleus
GCM2,GO:0005634,Nucleus
ARHGAP20,GO:0005634,Nucleus
FOXN1,GO:0005634,Nucleus
HIPK1,GO:0005634,Nucleus
MAGED2,GO:0005634,Nucleus
ZNF335,GO:0005634,Nucleus
DDX42,GO:0005634,Nucleus
TDRD9,GO:0005634,Nucleus
DHX37,GO:0005634,Nucleus
SPATA5,GO:0005634,Nucleus
SPATA5L1,GO:0005634,Nucleus
TOM1,GO:0005634,Nucleus
CD164,GO:0005634,Nucleus
CPX-8173,GO:0005634,Nucleus
PRICKLE1,GO:0005634,Nucleus
TNPO2,GO:0005634,Nucleus
CWC27,GO:0005634,Nucleus
PARN,GO:0005634,Nucleus
PAPPA2,GO:0005634,Nucleus
TPP2,GO:0005634,Nucleus
ZNF750,GO:0005634,Nucleus
DNASE2,GO:0005634,Nucleus
UFM1,GO:0005634,Nucleus
BRAT1,GO:0005634,Nucleus
FOXL2,GO:0005634,Nucleus
LBX1,GO:0005634,Nucleus
TOE1,GO:0005634,Nucleus
CBFA2T2,GO:0005634,Nucleus
PATZ1,GO:0005634,Nucleus
EI24,GO:0005634,Nucleus
SFRP4,GO:0005634,Nucleus
SACS,GO:0005634,Nucleus
DYRK3,GO:0005634,Nucleus
PRDM13,GO:0005634,Nucleus
MDFIC,GO:0005634,Nucleus
AFF2,GO:0005634,Nucleus
