MITF	GO:0000122
MLIP	GO:0000122
MSX2	GO:0000122
MYH2	GO:0000122
MYOZ2	GO:0000122
MYT1L	GO:0000122
NCOR1	GO:0000122
NCOR2	GO:0000122
NEUROG3	GO:0000122
NFIX	GO:0000122
NKAP	GO:0000122
NOG	GO:0000122
NR0B1	GO:0000122
NR0B2	GO:0000122
NR1H4	GO:0000122
NR1I3	GO:0000122
NR2E3	GO:0000122
NR2F1	GO:0000122
NR2F2	GO:0000122
NR3C1	GO:0000122
NR4A2	GO:0000122
NR4A3	GO:0000122
NRIP1	GO:0000122
NSD1	GO:0000122
OXSR1	GO:0000122
PARP1	GO:0000122
PARP15	GO:0000122
PARP9	GO:0000122
PATZ1	GO:0000122
PAX6	GO:0000122
PDE2A	GO:0000122
PHF21A	GO:0000122
PHF6	GO:0000122
PLK1	GO:0000122
PLK3	GO:0000122
POU4F1	GO:0000122
PPARA	GO:0000122
PPARD	GO:0000122
PRDM1	GO:0000122
PRDM12	GO:0000122
PRDM16	GO:0000122
PRDM5	GO:0000122
PRDM6	GO:0000122
PRKN	GO:0000122
PTCH1	GO:0000122
PURA	GO:0000122
RARB	GO:0000122
RARG	GO:0000122
REST	GO:0000122
RORC	GO:0000122
RUNX1	GO:0000122
SALL1	GO:0000122
SARS1	GO:0000122
SATB1	GO:0000122
SEMA4D	GO:0000122
SHH	GO:0000122
SIRT2	GO:0000122
SIRT6	GO:0000122
SKI	GO:0000122
SMAD7	GO:0000122
SNAI2	GO:0000122
SNCA	GO:0000122
SOX10	GO:0000122
SOX11	GO:0000122
SOX13	GO:0000122
SOX18	GO:0000122
SOX2	GO:0000122
SOX3	GO:0000122
SOX4	GO:0000122
SOX9	GO:0000122
SPEN	GO:0000122
SPI1	GO:0000122
SRY	GO:0000122
TAF1	GO:0000122
TBL1X	GO:0000122
TBL1XR1	GO:0000122
TBX2	GO:0000122
TBX20	GO:0000122
TBX21	GO:0000122
TBX22	GO:0000122
TBX3	GO:0000122
TBX6	GO:0000122
TBXT	GO:0000122
TCF3	GO:0000122
TCF7L2	GO:0000122
TFAP2A	GO:0000122
TFAP2B	GO:0000122
TGIF1	GO:0000122
THAP1	GO:0000122
TMPRSS6	GO:0000122
TRIM27	GO:0000122
TRIM33	GO:0000122
TRIM37	GO:0000122
TRPS1	GO:0000122
TWIST1	GO:0000122
UHRF1	GO:0000122
USP2	GO:0000122
USP9X	GO:0000122
VSX2	GO:0000122
WFS1	GO:0000122
WT1	GO:0000122
ZBTB16	GO:0000122
ZBTB18	GO:0000122
ZBTB20	GO:0000122
ZBTB7A	GO:0000122
ZEB1	GO:0000122
ZEB2	GO:0000122
ZFP57	GO:0000122
ZFPM2	GO:0000122
ZMYND8	GO:0000122
ZNF148	GO:0000122
ZNF469	GO:0000122
ZNF750	GO:0000122
CPX-1	GO:0000122
CPX-1004	GO:0000122
CPX-104	GO:0000122
CPX-1072	GO:0000122
CPX-1080	GO:0000122
CPX-1123	GO:0000122
CPX-1147	GO:0000122
CPX-1164	GO:0000122
CPX-1194	GO:0000122
CPX-1195	GO:0000122
CPX-1196	GO:0000122
CPX-1199	GO:0000122
CPX-12	GO:0000122
CPX-1201	GO:0000122
CPX-1202	GO:0000122
CPX-1203	GO:0000122
CPX-1204	GO:0000122
CPX-1205	GO:0000122
CPX-1206	GO:0000122
CPX-1207	GO:0000122
CPX-1209	GO:0000122
CPX-1210	GO:0000122
CPX-1211	GO:0000122
CPX-1212	GO:0000122
CPX-1213	GO:0000122
CPX-1215	GO:0000122
CPX-1216	GO:0000122
CPX-1217	GO:0000122
CPX-1218	GO:0000122
CPX-1219	GO:0000122
CPX-1220	GO:0000122
CPX-1221	GO:0000122
CPX-1222	GO:0000122
CPX-1223	GO:0000122
CPX-1224	GO:0000122
CPX-1225	GO:0000122
CPX-1226	GO:0000122
CPX-1227	GO:0000122
CPX-1228	GO:0000122
CPX-134	GO:0000122
CPX-148	GO:0000122
CPX-150	GO:0000122
CPX-155	GO:0000122
CPX-175	GO:0000122
CPX-1880	GO:0000122
CPX-2010	GO:0000122
CPX-2014	GO:0000122
CPX-2161	GO:0000122
CPX-2196	GO:0000122
CPX-2198	GO:0000122
CPX-2204	GO:0000122
CPX-2205	GO:0000122
CPX-2209	GO:0000122
CPX-2210	GO:0000122
CPX-2212	GO:0000122
CPX-2213	GO:0000122
CPX-2227	GO:0000122
CPX-2231	GO:0000122
CPX-2260	GO:0000122
CPX-2272	GO:0000122
CPX-2276	GO:0000122
CPX-2280	GO:0000122
CPX-2282	GO:0000122
CPX-2291	GO:0000122
CPX-2292	GO:0000122
CPX-2297	GO:0000122
CPX-2298	GO:0000122
CPX-2307	GO:0000122
CPX-2309	GO:0000122
CPX-2310	GO:0000122
CPX-2311	GO:0000122
CPX-2312	GO:0000122
CPX-2314	GO:0000122
CPX-2316	GO:0000122
CPX-2317	GO:0000122
CPX-2318	GO:0000122
CPX-2320	GO:0000122
CPX-2322	GO:0000122
CPX-2323	GO:0000122
CPX-2324	GO:0000122
CPX-2325	GO:0000122
